0,0,0,0,0,0,0,0,0,0,-0.933642,-2.37351,169.577,
0,0,0,0,0,0,0,0,0,0,-0.938214,-2.37733,169.581,
0,0,0,0,0,0,0,0,0,0,-0.943682,-2.37895,169.579,
0,0,0,0,0,0,0,0,0,0,-0.954447,-2.37827,169.59,
0,0,0,0,0,0,0,0,0,0,-0.951665,-2.37902,169.594,
0,0,0,0,0,0,0,0,0,0,-0.956808,-2.3706,169.597,
0,0,0,0,0,0,0,0,0,0,-0.937582,-2.3685,169.587,
0,0,0,0,0,0,0,0,0,0,-0.950854,-2.37454,169.597,
0,0,0,0,0,0,0,0,0,0,-0.94241,-2.35038,169.599,
0,0,0,0,0,0,0,0,0,0,-0.936372,-2.35774,169.598,
0,0,0,0,0,0,0,0,0,0,-0.937064,-2.36301,169.591,
0,0,0,0,0,0,0,0,0,0,-0.919437,-2.35517,169.588,
0,0,0,0,0,0,0,0,0,0,-0.937771,-2.36293,169.592,
0,0,0,0,0,0,0,0,0,0,-0.931872,-2.36254,169.589,
0,0,0,0,0,0,0,0,0,0,-0.943608,-2.36964,169.598,
0,0,0,0,0,0,0,0,0,0,-0.946258,-2.35641,169.605,
0,0,0,0,0,0,0,0,0,0,-0.949628,-2.35775,169.597,
0,0,0,0,0,0,0,0,0,0,-0.950417,-2.36606,169.608,
0,0,0,0,0,0,0,0,0,0,-0.934565,-2.36241,169.597,
0,0,0,0,0,0,0,0,0,0,-0.935687,-2.35995,169.592,
0,0,0,0,0,0,0,0,0,0,-0.933979,-2.35939,169.588,
0,0,0,0,0,0,0,0,0,0,-0.924893,-2.36437,169.58,
0,0,0,0,0,0,0,0,0,0,-0.931717,-2.38025,169.591,
0,0,0,0,0,0,0,0,0,0,-0.942903,-2.36997,169.593,
0,0,0,0,0,0,0,0,0,0,-0.945859,-2.37487,169.594,
0,0,0,0,0,0,0,0,0,0,-0.962128,-2.37312,169.587,
0,0,0,0,0,0,0,0,0,0,-0.939836,-2.36263,169.581,
0,0,0,0,0,0,0,0,0,0,-0.93308,-2.37398,169.581,
0,0,0,0,0,0,0,0,0,0,-0.930832,-2.37769,169.58,
0,0,0,0,0,0,0,0,0,0,-0.940445,-2.3881,169.585,
0,0,0,0,0,0,0,0,0,0,-0.956966,-2.39048,169.594,
0,0,0,0,0,0,0,0,0,0,-0.948745,-2.3816,169.581,
0,-0.558011,-0.0791897,0,0,0,0,0,0,0,-0.950601,-2.38563,169.572,
0,-0.697974,-0.20442,0,0,-0.0755064,-0.0773481,0,0,0,-0.918243,-2.37112,169.517,
0,-0.836096,-0.348066,0,0,-0.200737,-0.206262,0,0,0,-0.885559,-2.36638,169.48,
0,-0.961326,-0.475138,0,0,-0.344383,-0.349908,0,0,0,-0.876702,-2.36758,169.45,
0,-1.09945,-0.616943,0,0,-0.469613,-0.478821,0,0,0,-0.865533,-2.33323,169.421,
0,-1.22284,-0.744015,0,0,-0.61326,-0.620626,0,0,0,-0.863633,-2.32589,169.411,
0,-1.3628,-0.88582,0,0,-0.73849,-0.747698,0,0,0,-0.884327,-2.33098,169.396,
0,-1.48803,-1.01289,0,0,-0.882136,-0.891344,0,0,0,-0.881371,-2.3419,169.388,
0,-1.62615,-1.15285,0,0,-1.00737,-1.02026,0,0,0,-0.916841,-2.33862,169.382,
0,-1.76427,-1.27993,0,0,-1.15101,-1.1639,0,0,0,-0.894767,-2.35888,169.364,
0,-1.8895,-1.42173,0,0,-1.27808,-1.30755,0,0,0,-0.902201,-2.37248,169.352,
0,-2.02947,-1.56169,0,0,-1.41989,-1.43646,0,0,0,-0.900421,-2.34864,169.337,
0,-2.15285,-1.68877,0,0,-1.54696,-1.58011,0,0,0,-0.885751,-2.34885,169.324,
