-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.268961,-1.97118,-176.604,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.283981,-1.98382,-176.605,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.28202,-1.96112,-176.601,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.286734,-1.95406,-176.607,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.289922,-1.95733,-176.61,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.288187,-1.95633,-176.604,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.299077,-1.95273,-176.6,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.286133,-1.95532,-176.6,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.291345,-1.95665,-176.588,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.276201,-1.95676,-176.593,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.268139,-1.94975,-176.587,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.28139,-1.95783,-176.578,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.260901,-1.95747,-176.588,
-0.0165746,0,0,-0.014733,-0.014733,0,0,-0.014733,59.989,59.9926,-0.272024,-1.95862,-176.581,
-0.0939227,0,0,-0.0773481,-0.014733,0,0,-0.014733,59.989,59.9926,-0.322338,-1.97991,-176.582,
-0.224678,0,0,-0.226519,-0.0939227,0,0,-0.0773481,59.989,59.9926,-0.322268,-1.97382,-176.575,
-0.372007,0,0,-0.355433,-0.224678,0,0,-0.228361,59.989,59.9926,-0.311684,-1.96845,-176.588,
-0.508287,0,0,-0.500921,-0.375691,0,0,-0.357274,59.989,59.9926,-0.275928,-1.9719,-176.595,
-0.639042,0,0,-0.629834,-0.513812,0,0,-0.504604,59.989,59.9926,-0.278463,-1.96871,-176.598,
-0.782689,0,0,-0.779006,-0.644567,0,0,-0.633518,59.989,59.9926,-0.272046,-1.95839,-176.602,
-0.913444,0,0,-0.907919,-0.791897,0,0,-0.782689,59.989,59.9926,-0.274549,-1.94846,-176.595,
-1.04788,0,0,-1.04052,-0.922652,0,0,-0.913444,59.989,59.9926,-0.300353,-1.96523,-176.585,
-1.19521,0,0,-1.18969,-1.06998,0,0,-1.06077,59.989,59.9926,-0.293126,-1.96542,-176.589,
-1.32781,0,0,-1.3186,-1.2081,0,0,-1.19337,59.989,59.9926,-0.267318,-1.99134,-176.591,
-1.4733,0,0,-1.46777,-1.34622,0,0,-1.32965,59.989,59.9926,-0.268841,-1.9742,-176.584,
-1.60221,0,0,-1.59669,-1.4825,0,0,-1.46409,59.989,59.9926,-0.270864,-1.98418,-176.584,
-1.7477,0,0,-1.72744,-1.62983,0,0,-1.61878,59.989,59.9926,-0.254171,-1.98135,-176.573,
-1.88029,0,0,-1.87845,-1.76611,0,0,-1.75691,59.989,59.9926,-0.262816,-1.96204,-176.558,
-2.01473,0,0,-2.00737,-1.90055,0,0,-1.88582,59.989,59.9926,-0.249749,-1.96624,-176.561,
-2.15838,0,0,-2.15654,-2.04604,0,0,-2.03315,59.989,59.9926,-0.257489,-1.96249,-176.549,
-2.29282,0,0,-2.28729,-2.18232,0,0,-2.16206,59.989,59.9926,-0.261574,-1.98128,-176.537,
-2.42541,0,0,-2.41621,-2.3186,0,0,-2.30939,59.989,59.9926,-0.23347,-1.98919,-176.555,
-2.57274,0,0,-2.56538,-2.45488,0,0,-2.43831,59.989,59.9926,-0.232081,-2.0019,-176.546,
-2.70902,0,0,-2.69245,-2.60221,0,0,-2.58748,59.989,59.9926,-0.222963,-1.98021,-176.544,
-2.83794,0,0,-2.83978,-2.73665,0,0,-2.71823,59.989,59.9926,-0.235522,-1.99244,-176.549,
-2.98527,0,0,-2.96685,-2.87293,0,0,-2.86372,59.989,59.9926,-0.241067,-2.02389,-176.56,
-3.12155,0,0,-3.09945,-3.0221,0,0,-2.99448,59.989,59.9926,-0.233757,-2.0318,-176.57,
-3.25414,0,0,-3.25046,-3.15654,0,0,-3.14365,59.989,59.9926,-0.229033,-2.01244,-176.567,
-3.3849,0,0,-3.38122,-3.29098,0,0,-3.27256,59.989,59.9926,-0.196186,-2.04708,-176.566,
-3.53223,0,0,-3.51565,-3.43646,0,0,-3.41989,59.989,59.9926,-0.20414,-2.03047,-176.577,
-3.66667,0,0,-3.66482,-3.56722,0,0,-3.5488,59.989,59.9926,-0.196708,-2.04033,-176.58,
-3.79742,0,0,-3.79558,-3.71455,0,0,-3.69797,59.989,59.9926,-0.201899,-2.06682,-176.575,
-3.94475,0,0,-3.94107,-3.84715,0,0,-3.82689,59.989,59.9926,-0.191598,-2.095,-176.569,
-4.07551,0,0,-4.06814,-3.98343,0,0,-3.97606,59.989,59.9926,-0.184157,-2.09753,-176.568,
-4.21915,0,0,-4.19889,-4.1326,0,0,-4.10866,59.989,59.9926,-0.195704,-2.08435,-176.564,
-4.35175,0,0,-4.34991,-4.26888,0,0,-4.24494,59.989,59.9926,-0.210098,-2.11128,-176.565,
