-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.594605,-4.02346,169.146,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.597138,-4.03496,169.144,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.611042,-4.04461,169.15,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.615018,-4.03861,169.148,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.617235,-4.02803,169.146,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.598457,-4.02332,169.146,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.591921,-4.03667,169.149,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.598385,-4.02881,169.154,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.60837,-4.0297,169.157,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.611318,-4.03506,169.155,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.605377,-4.0346,169.154,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.610093,-4.01794,169.152,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.60055,-4.01196,169.141,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.583026,-4.00961,169.138,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.591597,-4.01472,169.139,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.592717,-4.01407,169.138,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.589894,-4.02452,169.143,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.585718,-4.03841,169.141,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.585779,-4.0348,169.149,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.583569,-4.03087,169.151,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.593458,-4.03207,169.154,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.585659,-4.03422,169.151,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.594493,-4.03231,169.148,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.594447,-4.02942,169.155,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.576561,-4.00768,169.145,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.593333,-4.00438,169.161,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.589398,-4.01519,169.15,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.587814,-4.02614,169.144,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.595572,-4.02561,169.144,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.583696,-4.02844,169.148,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.595965,-4.02452,169.153,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.58419,-4.02357,169.151,
-0.0165746,-0.00736648,0.0110497,-0.0165746,-0.0165746,-0.0110497,0.00368324,-0.0165746,0.014733,0.014733,-0.588283,-4.0253,169.155,
-0.0773481,-0.00736648,0.0110497,-0.0810313,-0.0810313,-0.0110497,0.00368324,-0.0718232,0.014733,0.014733,-0.589963,-4.03477,169.156,
-0.186004,-0.00736648,0.0110497,-0.187845,-0.19337,-0.0110497,0.00368324,-0.18232,0.014733,0.014733,-0.583448,-4.04436,169.148,
